,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
298,NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,VIC,"1,349,662","374,906",Wind,2020-2021,-37.1472761,142.9370755,True
299,NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,NSW,"1,234,361","342,878",Solar,2020-2021,-34.8041127,145.8796829,True
300,NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,WA,"76,781","21,328",Solar,2020-2021,-25.5399495,119.3229267,True
301,NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,NSW,"210,533","58,481",Solar,2020-2021,-32.2443908,148.614418,True
302,NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,NSW,"249,520","69,311",Solar,2020-2021,-34.3174144,146.1207389,True
303,NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,SA,0,0,Battery,2020-2021,-33.085897,138.5183516,False
304,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,VIC,"829,959","230,544",Solar,2020-2021,-36.1596789,145.4738272,True
305,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,NSW,"453,057","125,849",Solar,2020-2021,-33.11293089999999,148.0763972,True
306,NEW ENERGY SOLAR LIMITED,FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,NSW,"640,126","177,813",Solar,2020-2021,-31.2532183,146.921099,True
307,NEW ENERGY SOLAR LIMITED,Manildra Prop Pty Ltd as trustee for Manildra Asset Trust,NSW,"311,854","86,626",Solar,2020-2021,-33.2193329,148.6229664,True
308,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,WA,"7,297,874","2,027,187",Gas,2020-2021,-32.2320792,115.7787256,False
309,NRG VICTORIA I PTY LTD,Gladstone Power Station,QLD,"23,114,397","6,420,666",Black Coal,2020-2021,-23.8487488,151.2183353,False
310,OAKEY 1 ASSET COMPANY PTY LTD,Oakey 1 Solar Farm,NSW,"187,381","52,050",Solar,2020-2021,-31.2532183,146.921099,True
311,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,QLD,"187,381","52,050",Solar,2020-2021,-27.4441771,151.722869,True
312,ORIGIN ENERGY LIMITED,Ballarat Solar Park,VIC,"1,209",336,Solar,2020-2021,-37.5621587,143.8502556,True
313,ORIGIN ENERGY LIMITED,Bendigo Solar Park,VIC,"1,511",420,Solar,2020-2021,-36.75961960000001,144.2785764,True
314,ORIGIN ENERGY LIMITED,Bond,NSW,"2,157",599,Gas,2020-2021,-31.2532183,146.921099,False
315,ORIGIN ENERGY LIMITED,Chifley Square,NSW,"3,870","1,075",Gas,2020-2021,-33.8659402,151.2110977,False
316,ORIGIN ENERGY LIMITED,Darling Downs Power Station,QLD,"6,495,463","1,804,295",Gas,2020-2021,-27.1164455,150.8954925,False
317,ORIGIN ENERGY LIMITED,Eraring Power Station,NSW,"52,235,712","14,509,920",Black Coal,2020-2021,-33.0619324,151.5197469,False
318,ORIGIN ENERGY LIMITED,Exhibition Street,VIC,534,148,Gas,2020-2021,-37.8116895,144.9704421,False
319,ORIGIN ENERGY LIMITED,Kent Street,NSW,"11,287","3,135",Gas,2020-2021,-33.8666677,151.2043583,False
320,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,SA,"303,619","84,339",Gas,2020-2021,-37.4567985,140.7829834,False
321,ORIGIN ENERGY LIMITED,Mortlake Power Station,VIC,"1,877,041","521,400",Gas,2020-2021,-38.063061,142.6679099,False
322,ORIGIN ENERGY LIMITED,Mount,NSW,"5,624","1,562",Gas,2020-2021,-31.2532183,146.921099,False
323,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,QLD,"140,913","39,142",Kerosene,2020-2021,-19.3379375,146.8513486,False
324,ORIGIN ENERGY LIMITED,Quarantine Power Station,SA,"473,840","131,622",Gas,2020-2021,-34.7801742,138.5221099,False
325,ORIGIN ENERGY LIMITED,Roma Power Station,QLD,"174,977","48,605",Gas,2020-2021,-26.5710799,148.7856852,False
326,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,NSW,"446,873","124,131",Hydro,2020-2021,-35.0810677,150.4892292,True
327,ORIGIN ENERGY LIMITED,Stockland Headquarters,NSW,"3,303",918,Gas,2020-2021,-31.2532183,146.921099,False
328,ORIGIN ENERGY LIMITED,University of NSW,NSW,"8,274","2,298",Gas,2020-2021,-33.917347,151.2312675,False
329,ORIGIN ENERGY LIMITED,Uranquinty Power Station,NSW,"588,189","163,386",Gas,2020-2021,-35.1793949,147.2149902,False
330,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),QLD,"18,205,965","5,057,213",Black Coal,2020-2021,-24.2927187,150.4933758,False
331,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),QLD,"22,829,107","6,341,419",Black Coal,2020-2021,-27.9619619,151.2790597,False
332,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,TAS,"1,222,624","339,618",Wind,2020-2021,-41.8020351,145.0559948,True
333,PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,QLD,"966,896","268,582",Solar,2020-2021,-19.4130191,146.7207946,True
334,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,207,301","335,361",Wind,2020-2021,-34.00106030000001,138.9110041,True
335,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,VIC,"257,399","71,500",Gas,2020-2021,-37.8428384,147.563966,False
336,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,QLD,"1,320,790","366,886",Coal Seam Methane,2020-2021,-27.1107842,150.9054673,False
337,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,VIC,"31,724,455","8,812,348",Brown Coal,2020-2021,-38.2567843,146.5860271,False
338,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,WA,"1,047,789","291,052",Gas,2020-2021,-23.3574915,119.7303373,False
339,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,WA,"1,985,076","551,410",Gas,2020-2021,-20.4280016,118.5502998,False
340,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,WA,"1,203,683","334,356",Gas,2020-2021,-32.9160782,115.918999,False
341,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),NT,"5,606","1,557",Diesel,2020-2021,-20.9841916,137.847666,False
342,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),NT,860,239,Diesel,2020-2021,-16.1847598,129.6406866,False
343,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",NT,"15,016","4,171",Diesel,2020-2021,-21.752029,135.236099,False
344,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),NT,"3,287",913,Diesel,2020-2021,-23.2659591,131.2722316,False
345,POWER AND WATER CORPORATION,Aputula (Finke),NT,"3,527",980,Diesel,2020-2021,-25.5821522,134.5779806,False
346,POWER AND WATER CORPORATION,Areyonga (Utju),NT,"3,990","1,108",Diesel,2020-2021,-24.0734645,132.2693601,False
347,POWER AND WATER CORPORATION,Atitjere (Harts Range),NT,"3,366",935,Diesel,2020-2021,-22.9856011,134.9351115,False
348,POWER AND WATER CORPORATION,Borroloola Generation,NT,"21,524","5,979",Diesel,2020-2021,-16.070278,136.307222,False
349,POWER AND WATER CORPORATION,Bulla Camp,NT,"1,392",387,Diesel,2020-2021,-15.768853,130.039341,False
350,POWER AND WATER CORPORATION,Bulman,NT,"4,733","1,315",Diesel,2020-2021,-13.663028,134.3317308,False
351,POWER AND WATER CORPORATION,Daly Waters Generation,NT,"5,894","1,637",Diesel,2020-2021,-16.253333,133.369167,False
352,POWER AND WATER CORPORATION,Engawala (Alcoota),NT,"2,089",581,Diesel,2020-2021,-22.8036906,134.4554661,False
353,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),NT,"2,941",817,Diesel,2020-2021,-20.4626041,135.2512773,False
354,POWER AND WATER CORPORATION,Eva Valley,NT,"1,224",340,Diesel,2020-2021,-13.1298444,131.0142497,False
355,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),NT,"27,664","7,684",Diesel,2020-2021,-12.0230106,135.5657089,False
356,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),NT,"11,837","3,288",Diesel,2020-2021,-12.4993009,135.8062133,False
357,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),NT,"19,287","5,358",Diesel,2020-2021,-12.32825,133.056,False
358,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),NT,"2,384",662,Diesel,2020-2021,-23.4471526,131.8822091,False
359,POWER AND WATER CORPORATION,Imangara (Murray Downs),NT,"1,324",368,Diesel,2020-2021,-21.2738477,134.9491466,False
360,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),NT,"2,315",643,Diesel,2020-2021,-25.1019444,132.5716667,False
361,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),NT,"10,619","2,950",Diesel,2020-2021,-17.4480442,130.8310031,False
362,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),NT,"5,502","1,528",Diesel,2020-2021,-24.8804857,129.0792084,False
363,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),NT,"12,507","3,474",Diesel,2020-2021,-18.3365,130.636993,False
364,POWER AND WATER CORPORATION,Laramba (Napperby),NT,"3,417",949,Diesel,2020-2021,-22.5372946,132.7712369,False
365,POWER AND WATER CORPORATION,Maningrida,NT,"35,536","9,871",Diesel,2020-2021,-12.0551674,134.2313799,False
366,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),NT,"8,377","2,327",Diesel,2020-2021,-11.4207344,130.6521314,False
367,POWER AND WATER CORPORATION,Milingimbi,NT,"14,679","4,077",Diesel,2020-2021,-12.0939133,134.8973049,False
368,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),NT,"3,324",923,Diesel,2020-2021,-13.7832463,136.1961739,False
369,POWER AND WATER CORPORATION,Minjilang (Croker Island),NT,"4,968","1,380",Diesel,2020-2021,-11.1475753,132.5767751,False
370,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),NT,"8,743","2,429",Diesel,2020-2021,-15.2254373,134.0797815,False
371,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),NT,"12,100","3,361",Solar,2020-2021,-13.7121487,130.6885652,True
372,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),NT,"27,021","7,506",Diesel,2020-2021,-11.7619227,130.6317972,False
373,POWER AND WATER CORPORATION,Ngukurr (Roper River),NT,"17,680","4,911",Diesel,2020-2021,-14.733834,134.7322863,False
374,POWER AND WATER CORPORATION,Numbulwar (Rose River),NT,"10,937","3,038",Diesel,2020-2021,-14.2770418,135.7210604,False
375,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),NT,"4,038","1,122",Diesel,2020-2021,-22.6499244,130.5524637,False
376,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),NT,"3,072",853,Diesel,2020-2021,-20.6440035,135.587927,False
377,POWER AND WATER CORPORATION,Palumpa,NT,"5,529","1,536",Diesel,2020-2021,-14.3523927,129.8822501,False
378,POWER AND WATER CORPORATION,Papunya,NT,"7,295","2,026",Diesel,2020-2021,-23.2053323,131.9112738,False
379,POWER AND WATER CORPORATION,Peppimenarti,NT,"5,147","1,430",Diesel,2020-2021,-14.1501858,130.0762599,False
380,POWER AND WATER CORPORATION,Pidgeon Hole,NT,"1,944",540,Diesel,2020-2021,-16.8148579,131.2196946,False
381,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),NT,"7,758","2,155",Diesel,2020-2021,-11.405157,130.4173321,False
382,POWER AND WATER CORPORATION,Ramingining,NT,"13,728","3,813",Diesel,2020-2021,-12.3285681,134.9280587,False
383,POWER AND WATER CORPORATION,Robinson River,NT,"4,222","1,173",Diesel,2020-2021,-16.15791413711197,137.1753049032663,False
384,POWER AND WATER CORPORATION,Tara (Neutral Junction),NT,"1,227",341,Diesel,2020-2021,-21.52354,133.989594,False
385,POWER AND WATER CORPORATION,Ti Tree Generation,NT,"8,267","2,297",Diesel,2020-2021,-22.1291783,133.4161598,False
386,POWER AND WATER CORPORATION,Timber Creek,NT,"8,926","2,479",Diesel,2020-2021,-15.6458527,130.4668349,False
387,POWER AND WATER CORPORATION,Titjikala (Maryvale),NT,"3,921","1,089",Diesel,2020-2021,-24.674782,134.0764527,False
388,POWER AND WATER CORPORATION,Umbakumba,NT,"10,011","2,781",Diesel,2020-2021,-13.8616879,136.8117295,False
389,POWER AND WATER CORPORATION,Wadeye (Port Keats),NT,"34,526","9,591",Gas,2020-2021,-14.250637,129.549659,False
390,POWER AND WATER CORPORATION,Walungurru (Kintore),NT,"6,436","1,788",Diesel,2020-2021,-23.2756448,129.3893238,False
391,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),NT,"7,343","2,040",Diesel,2020-2021,-11.6511842,133.3885099,False
392,POWER AND WATER CORPORATION,Wilora (Stirling),NT,"1,093",304,Diesel,2020-2021,-21.7404613,133.7311459,False
393,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),NT,"3,705","1,029",Diesel,2020-2021,-21.2471627,132.6105377,False
394,POWER AND WATER CORPORATION,Yarralin,NT,"5,767","1,602",Diesel,2020-2021,-16.4474276,130.8837408,False
395,POWER AND WATER CORPORATION,Yuendumu,NT,"18,411","5,114",Diesel,2020-2021,-22.2539566,131.7953883,False
396,POWER GENERATION CORPORATION,Channel Island Power Station,NT,"2,626,539","729,594",Gas,2020-2021,-12.5550166,130.8663184,False
397,POWER GENERATION CORPORATION,Katherine Power Station,NT,"81,943","22,762",Gas,2020-2021,-19.4914108,132.5509603,False
398,POWER GENERATION CORPORATION,Kings Canyon,NT,"4,209","1,169",Solar,2020-2021,-24.2552941,131.5700131,True
399,POWER GENERATION CORPORATION,Owen Springs Power Station,NT,"447,653","124,348",Gas,2020-2021,-23.8632482,133.8253457,False
400,POWER GENERATION CORPORATION,Ron Goodin Power Station,NT,"241,600","67,111",Gas,2020-2021,-19.4914108,132.5509603,False
401,POWER GENERATION CORPORATION,Tennant Creek Power Station,NT,"110,844","30,790",Gas,2020-2021,-19.64591,134.1909565,False
402,POWER GENERATION CORPORATION,Weddell Power Station,NT,"1,721,689","478,247",Gas,2020-2021,-12.5772143,130.9502033,False
403,POWER GENERATION CORPORATION,Yulara Power Station,NT,"55,328","15,369",Gas,2020-2021,-25.237979,130.9856199,False
404,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,VIC,"74,980","20,828",Biofuel,2020-2021,-37.6612312,144.9370304,True
405,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,QLD,"929,342","258,150",Gas,2020-2021,-26.6681504,150.270009,False
406,RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,WA,"474,579","131,827",Gas,2020-2021,-33.1633786,115.7807467,False
407,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,VIC,"201,431","55,953",Wind,2020-2021,-38.6534438,146.3402295,True
408,RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,QLD,"848,808","235,780",Coal Seam Methane,2020-2021,-19.20158,146.6183471,False
409,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,"83,282","23,134",Wind,2020-2021,-17.5945918,145.5313612,True
410,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,NSW,"147,033","40,842",Solar,2020-2021,-33.839887,151.2083929,True
411,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,QLD,"1,203,412","334,281",Solar,2020-2021,-17.1332484,145.3800374,True
412,RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,QLD,"449,614","124,893",Solar,2020-2021,-20.5530632,147.8442539,True
413,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,WA,"139,310","38,697",Gas,2020-2021,-24.8838363,113.6570584,False
414,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,WA,"15,306","4,251",Diesel,2020-2021,51.57877569999999,-0.4973433,False
415,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,WA,"8,251","2,292",Diesel,2020-2021,-14.2917439,126.646165,False
416,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,WA,"1,440",400,Diesel,2020-2021,-15.7783483,128.7439001,False
417,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,WA,"8,626","2,396",Diesel,2020-2021,-21.1802046,119.936303,False
418,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,WA,"10,030","2,786",Diesel,2020-2021,47.7510741,-120.7401386,False
419,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,WA,"4,546","1,263",Diesel,2020-2021,-21.8864147,120.1080446,False
420,REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,WA,"68,073","18,909",Gas,2020-2021,-21.6671744,115.105188,False
421,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,WA,250,69,Diesel,2020-2021,-27.6728168,121.6283098,False
422,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,WA,"6,175","1,715",Diesel,2020-2021,-18.5015925,124.8277277,False
423,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,QLD,"187,160","51,989",Bagasse,2020-2021,-22.575197,144.0847926,True
424,RIO TINTO LIMITED,Cape Lambert Power Station,WA,"1,056,200","293,389",Gas,2020-2021,-20.5833333,117.1666667,False
425,RIO TINTO LIMITED,Paraburdoo Power Station,WA,"1,928,887","535,802",Gas,2020-2021,-23.2007259,117.6714611,False
426,RIO TINTO LIMITED,West Angelas Power Station,WA,"1,351,802","375,500",Gas,2020-2021,-23.1777653,118.7617779,False
427,RIO TINTO LIMITED,Yurralyi Maya Power Station,WA,"1,791,832","497,731",Gas,2020-2021,-20.7637215,116.7427853,False
428,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,QLD,"536,025","148,896",Solar,2020-2021,-27.5774991,153.0947502,True
429,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,WA,"712,331","197,870",Solar,2020-2021,-31.5450952,118.2272246,True
430,RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,NSW,"756,178","210,050",Solar,2020-2021,-34.7688689,143.5342941,True
431,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"563,282","156,467",Wind,2020-2021,-37.918698,142.7960267,True
432,SANTOS LIMITED,Wilga Park Power Station,NSW,"414,459","115,127",Coal Seam Methane,2020-2021,-30.3634841,149.6771233,False
433,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,WA,"721,675","200,465",Gas,2020-2021,-31.6711775,115.801039,False
434,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,QLD,"166,915","46,365",Gas,2020-2021,-27.4182658,151.6810198,False
435,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,004,174","556,715",Wind,2020-2021,-40.7803916,148.0104827,True
436,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"751,316","208,699",Wind,2020-2021,-40.7396138,144.6893962,True
437,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"949,900","263,861",Wind,2020-2021,-40.7848399,144.7294621,True
438,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,"1,132,533","314,593",Wind,2020-2021,-33.7140884,138.1408256,True
439,SNOWY HYDRO LIMITED,Angaston Power Station,SA,"3,083",856,Diesel,2020-2021,-30.0002315,136.2091547,False
440,SNOWY HYDRO LIMITED,Colongra Power Station,NSW,"245,016","68,060",Gas,2020-2021,-33.2094116,151.5457458,False
441,SNOWY HYDRO LIMITED,Laverton North Power Station,VIC,"187,540","52,094",Gas,2020-2021,-37.8410186,144.7875213,False
442,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,SA,"5,902","1,639",Diesel,2020-2021,-35.1102132,138.4909081,False
443,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,NSW,"17,160,777","4,766,882",Hydro,2020-2021,-31.2532183,146.921099,True
444,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,NSW,"484,784","134,662",Solar,2020-2021,-29.56119339999999,149.8624335,True
445,SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,NSW,"722,837","200,788",Solar,2020-2021,-35.0650017,147.4227613,True
446,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,VIC,"491,213","136,448",Wind,2020-2021,-37.3887311,143.0775131,True
447,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,VIC,"149,815","41,615",Wind,2020-2021,-38.2727138,141.9730619,True
448,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,"986,028","273,897",Wind,2020-2021,-37.1498396,143.1093525,True
449,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,VIC,"30,701","8,528",Hydro,2020-2021,-37.2429628,145.897452,True
450,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,VIC,"39,250","10,903",Hydro,2020-2021,-37.8758483,146.7174016,True
451,SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,QLD,"605,440","168,178",Solar,2020-2021,-19.736582,147.0414676,True
452,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,WA,"460,663","127,962",Hydro,2020-2021,-15.7742092,128.7399545,True
453,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,"1,651,355","458,710",Wind,2020-2021,-38.3644104,141.6251525,True
454,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,050,209","291,725",Wind,2020-2021,-34.4237104,149.8258649,True
455,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,NSW,"12,098","3,360",Hydro,2020-2021,-35.7761274,145.7533079,True
456,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,VIC,"16,898","4,694",Hydro,2020-2021,-36.9252158,146.3894175,True
457,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,"288,023","80,006",Wind,2020-2021,-37.7164742,144.2419466,True
458,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,VIC,"330,634","91,843",Wind,2020-2021,-38.316417,142.0678379,True
459,SRV AGWF PTY LTD,Albany Windfarm,WA,"207,656","57,682",Wind,2020-2021,-35.0658656,117.7996621,True
460,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,QLD,115,32,Diesel,2020-2021,-21.1446265,149.1589441,False
461,STANWELL CORPORATION LIMITED,Mica Creek Power Station,QLD,"827,111","229,753",Gas,2020-2021,-20.7784961,139.489875,False
462,STANWELL CORPORATION LIMITED,Stanwell Power Station,QLD,"29,318,903","8,144,140",Black Coal,2020-2021,-23.5091325,150.3208166,False
463,STANWELL CORPORATION LIMITED,Tarong Power Stations,QLD,"43,140,359","11,983,433",Black Coal,2020-2021,-26.7813053,151.9144592,False
464,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,NSW,"316,206","87,835",Solar,2020-2021,-34.8215156,143.5087952,True
465,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,TAS,"28,596","7,943",Landfill Gas,2020-2021,-42.833056,147.275833,True
466,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,TAS,"19,132","5,315",Landfill Gas,2020-2021,-42.8826055,147.3257196,True
467,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kemps Creek Landfill,NSW,8,2,Landfill Gas,2020-2021,-33.8805637,150.7927925,True
468,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kincumber Landfill,NSW,"5,635","1,565",Landfill Gas,2020-2021,-33.4689844,151.3898882,True
469,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,QLD,"185,462","51,517",Coal Seam Methane,2020-2021,-22.0060858,148.0398332,False
470,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Rockingham Landfill,WA,"41,162","11,434",Landfill Gas,2020-2021,-32.2780969,115.7351399,True
471,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Werribee Biogas,VIC,"134,276","37,299",Sludge Biogas,2020-2021,-37.8997995,144.6641401,False
472,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Woy Woy Landfill,NSW,"17,630","4,897",Landfill Gas,2020-2021,-33.4887953,151.3259426,True
473,THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,WA,"300,610","83,503",Solar,2020-2021,-28.9038103,115.1115641,True
474,THE UNIVERSITY OF QUEENSLAND,Warwick Solar Farm,QLD,"73,434","20,398",Solar,2020-2021,-28.1828975,152.0671539,True
475,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,SA,"1,486,380","412,883",Wind,2020-2021,-33.7809175,138.2149099,True
476,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,527,040","424,178",Wind,2020-2021,-33.7140884,138.1408256,True
477,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,WA,"1,007,789","279,941",Gas,2020-2021,-30.749,121.466,False
478,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,WA,"1,023,214","284,226",Gas,2020-2021,-31.201572,121.662514,False
479,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,WA,"978,763","271,879",Gas,2020-2021,-27.9160091,120.6991137,False
480,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,WA,"1,132,293","314,526",Gas,2020-2021,-27.281731,120.501701,False
481,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,WA,"1,519,579","422,105",Gas,2020-2021,-20.4072579,118.5965289,False
482,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,SA,"621,994","172,776",Solar,2020-2021,-30.0002315,136.2091547,True
483,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,WA,"9,112","2,531",Diesel,2020-2021,-12.1178984,96.8967258,False
484,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,WA,"9,282","2,578",Diesel,2020-2021,-12.1450486,96.82170169999999,False
485,WEL 1 PTY LTD,Clermont Solar Farm,QLD,"639,105","177,529",Solar,2020-2021,-22.8394061,147.5810454,True
486,WEL 1 PTY LTD,Wemen Solar Farm,VIC,"666,176","185,049",Solar,2020-2021,-34.8025762,142.5444133,True
487,WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,White Rock Solar Farm Pty Ltd,NSW,"135,137","37,538",Solar,2020-2021,-29.7632925,151.5524023,True
488,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"1,562,847","434,124",Wind,2020-2021,-42.0409059,146.8087322,True
